PERMNO,date,RET
86580,2023-05-02,-0.024213
86580,2023-05-03,-0.014463
86580,2023-05-04,-0.008632
86580,2023-05-05,0.040563
86580,2023-05-08,0.016423
86580,2023-05-09,-0.019896
86580,2023-05-10,0.010990
86580,2023-05-11,-0.010628
86580,2023-05-12,-0.008328
86580,2023-05-15,0.021630
86580,2023-05-16,0.008980
86580,2023-05-17,0.033033
86580,2023-05-18,0.049705
86580,2023-05-19,-0.013069
86580,2023-05-22,-0.002815
86580,2023-05-23,-0.015653
86580,2023-05-24,-0.004888
86580,2023-05-25,0.243696
86580,2023-05-26,0.025434
86580,2023-05-30,0.029913
86580,2023-05-31,-0.056767
86580,2023-06-01,0.051171
86580,2023-06-02,-0.011139
86580,2023-06-05,-0.003967
86580,2023-06-06,-0.013198
86580,2023-06-07,-0.030398
86580,2023-06-08,0.027618
86580,2023-06-09,0.006752
86580,2023-06-12,0.018365
86580,2023-06-13,0.039005
86580,2023-06-14,0.048145
86580,2023-06-15,-0.008001
86580,2023-06-16,0.000914
86580,2023-06-20,0.026141
86580,2023-06-21,-0.017417
86580,2023-06-22,-0.000465
86580,2023-06-23,-0.018966
86580,2023-06-26,-0.037362
86580,2023-06-27,0.030616
86580,2023-06-28,-0.018125
86580,2023-06-29,-0.007175
86580,2023-06-30,0.036255
86580,2023-07-03,0.002624
86580,2023-07-05,-0.002263
86580,2023-07-06,-0.005057
86580,2023-07-07,0.009501
86580,2023-07-10,-0.007599
86580,2023-07-11,0.005334
86580,2023-07-12,0.035302
86580,2023-07-13,0.047264
86580,2023-07-14,-0.011049
86580,2023-07-17,0.021817
86580,2023-07-18,0.022234
86580,2023-07-19,-0.008780
86580,2023-07-20,-0.033073
86580,2023-07-21,-0.026604
86580,2023-07-24,0.006838
86580,2023-07-25,0.023917
86580,2023-07-26,-0.004970
86580,2023-07-27,0.009857
86580,2023-07-28,0.018519
86580,2023-07-31,-0.000449
86580,2023-08-01,-0.004751
86580,2023-08-02,-0.048122
86580,2023-08-03,0.005557
86580,2023-08-04,0.003707
86580,2023-08-07,0.016484
86580,2023-08-08,-0.016569
86580,2023-08-09,-0.047242
86580,2023-08-10,-0.003901
86580,2023-08-11,-0.036166
86580,2023-08-14,0.070934
86580,2023-08-15,0.004274
86580,2023-08-16,-0.010332
86580,2023-08-17,-0.003277
86580,2023-08-18,-0.001027
86580,2023-08-21,0.084713
86580,2023-08-22,-0.027658
86580,2023-08-23,0.031707
86580,2023-08-24,0.000998
86580,2023-08-25,-0.024278
86580,2023-08-28,0.017754
86580,2023-08-29,0.041614
86580,2023-08-30,0.009839
86580,2023-08-31,0.001847
86580,2023-09-01,-0.017141
86580,2023-09-05,0.000804
86580,2023-09-06,-0.030547
86580,2023-09-07,-0.017424
86580,2023-09-08,-0.014468
86580,2023-09-11,-0.008646
86580,2023-09-12,-0.006817
86580,2023-09-13,0.013706
86580,2023-09-14,0.002111
86580,2023-09-15,-0.036879
86580,2023-09-18,0.001503
86580,2023-09-19,-0.010144
86580,2023-09-20,-0.029435
86580,2023-09-21,-0.028931
86580,2023-09-22,0.014457
86580,2023-09-25,0.014708
86580,2023-09-26,-0.007366
86580,2023-09-27,0.013290
86580,2023-09-28,0.014623
86580,2023-09-29,0.009515
86580,2023-10-02,0.029495
86580,2023-10-03,-0.028248
86580,2023-10-04,0.012041
86580,2023-10-05,0.014691
86580,2023-10-06,0.024033
86580,2023-10-09,-0.010686
86580,2023-10-10,0.011596
86580,2023-10-11,0.022010
86580,2023-10-12,0.002970
86580,2023-10-13,-0.031612
86580,2023-10-16,0.013946
86580,2023-10-17,-0.046795
86580,2023-10-18,-0.039647
86580,2023-10-19,-0.002251
86580,2023-10-20,-0.016959
86580,2023-10-23,0.038370
86580,2023-10-24,0.016009
86580,2023-10-25,-0.043149
86580,2023-10-26,-0.034778
86580,2023-10-27,0.004315
86580,2023-10-30,0.016321
86580,2023-10-31,-0.009256
86580,2023-11-01,0.037886
86580,2023-11-02,0.027903
86580,2023-11-03,0.034455
86580,2023-11-06,0.016576
86580,2023-11-07,0.004459
86580,2023-11-08,0.013470
86580,2023-11-09,0.008073
86580,2023-11-10,0.029499
86580,2023-11-13,0.005896
86580,2023-11-14,0.021308
86580,2023-11-15,-0.015466
86580,2023-11-16,0.012109
86580,2023-11-17,-0.003678
86580,2023-11-20,0.022536
86580,2023-11-21,-0.009225
86580,2023-11-22,-0.024588
86580,2023-11-24,-0.019295
86580,2023-11-27,0.009754
86580,2023-11-28,-0.008727
86580,2023-11-29,0.006671
86580,2023-11-30,-0.028459
86580,2023-12-01,-0.000107
86580,2023-12-04,-0.026836
86580,2023-12-05,0.023292
86580,2023-12-06,-0.022828
86580,2023-12-07,0.024020
86580,2023-12-08,0.019530
86580,2023-12-11,-0.018503
86580,2023-12-12,0.022090
86580,2023-12-13,0.009044
86580,2023-12-14,0.005448
86580,2023-12-15,0.011169
86580,2023-12-18,0.024279
86580,2023-12-19,-0.009445
86580,2023-12-20,-0.030098
86580,2023-12-21,0.018270
86580,2023-12-22,-0.003266
86580,2023-12-26,0.009195
86580,2023-12-27,0.002800
86580,2023-12-28,0.002125
86580,2023-12-29,0.000000
86580,2024-01-02,-0.027341
86580,2024-01-03,-0.012436
86580,2024-01-04,0.009018
86580,2024-01-05,0.022897
86580,2024-01-08,0.064281
86580,2024-01-09,0.016975
86580,2024-01-10,0.022770
86580,2024-01-11,0.008684
86580,2024-01-12,-0.002043
86580,2024-01-16,0.030561
86580,2024-01-17,-0.005835
86580,2024-01-18,0.018804
86580,2024-01-19,0.041746
86580,2024-01-22,0.002740
86580,2024-01-23,0.003671
86580,2024-01-24,0.024869
86580,2024-01-25,0.004156
86580,2024-01-26,-0.009510
86580,2024-01-29,0.023496
86580,2024-01-30,0.004947
86580,2024-01-31,-0.019865
86580,2024-02-01,0.024380
86580,2024-02-02,0.049709
86580,2024-02-05,0.047944
86580,2024-02-06,-0.015996
86580,2024-02-07,0.027498
86580,2024-02-08,-0.006534
86580,2024-02-09,0.035784
86580,2024-02-12,0.001594
86580,2024-02-13,-0.001661
86580,2024-02-14,0.024567
86580,2024-02-15,-0.016806
86580,2024-02-16,-0.000619
86580,2024-02-20,-0.043532
86580,2024-02-21,-0.028509
86580,2024-02-22,0.164009
86580,2024-02-23,0.003552
86580,2024-02-26,0.003489
86580,2024-02-27,-0.004944
86580,2024-02-28,-0.013189
86580,2024-02-29,0.018658
86580,2024-03-01,0.040032
86580,2024-03-04,0.035951
86580,2024-03-05,0.008576
86580,2024-03-06,0.031827
86580,2024-03-07,0.044746
86580,2024-03-08,-0.055477
86580,2024-03-11,-0.020039
86580,2024-03-12,0.071572
86580,2024-03-13,-0.011152
86580,2024-03-14,-0.032392
86580,2024-03-15,-0.001222
86580,2024-03-18,0.007041
86580,2024-03-19,0.010661
86580,2024-03-20,0.010895
86580,2024-03-21,0.011762
86580,2024-03-22,0.031213
86580,2024-03-25,0.007562
86580,2024-03-26,-0.025694
86580,2024-03-27,-0.024967
86580,2024-03-28,0.001175
86580,2024-04-01,0.000077
86580,2024-04-02,-0.010082
86580,2024-04-03,-0.005455
86580,2024-04-04,-0.034385
86580,2024-04-05,0.024481
86580,2024-04-08,-0.009942
86580,2024-04-09,-0.020417
86580,2024-04-10,0.019741
86580,2024-04-11,0.041096
86580,2024-04-12,-0.026816
86580,2024-04-15,-0.024777
86580,2024-04-16,0.016442
86580,2024-04-17,-0.038666
86580,2024-04-18,0.007568
86580,2024-04-19,-0.100046
86580,2024-04-22,0.043543
86580,2024-04-23,0.036533
86580,2024-04-24,-0.033316
86580,2024-04-25,0.037087
86580,2024-04-26,0.061756
86580,2024-04-29,0.000251
86580,2024-04-30,-0.015440
86580,2024-05-01,-0.038900
86580,2024-05-02,0.033429
86580,2024-05-03,0.034632
86580,2024-05-06,0.037741
86580,2024-05-07,-0.017213
86580,2024-05-08,-0.001568
86580,2024-05-09,-0.018416
86580,2024-05-10,0.012744
86580,2024-05-13,0.005797
86580,2024-05-14,0.010586
86580,2024-05-15,0.035838
86580,2024-05-16,-0.002864
86580,2024-05-17,-0.019924
86580,2024-05-20,0.024881
86580,2024-05-21,0.006394
86580,2024-05-22,-0.004571
86580,2024-05-23,0.093196
86580,2024-05-24,0.025723
86580,2024-05-28,0.069804
86580,2024-05-29,0.008112
86580,2024-05-30,-0.037666
86580,2024-05-31,-0.007846
86580,2024-06-03,0.048954
86580,2024-06-04,0.012496
86580,2024-06-05,0.051556
86580,2024-06-06,-0.011777
86580,2024-06-07,-0.000909
86580,2024-06-10,0.007461
86580,2024-06-11,-0.007143
86580,2024-06-12,0.035481
86580,2024-06-13,0.035224
86580,2024-06-14,0.017514
86580,2024-06-17,-0.006824
86580,2024-06-18,0.035120
86580,2024-06-20,-0.035403
86580,2024-06-21,-0.032191
86580,2024-06-24,-0.066840
86580,2024-06-25,0.067564
86580,2024-06-26,0.002459
86580,2024-06-27,-0.019066
86580,2024-06-28,-0.003629
86580,2024-07-01,0.006152
86580,2024-07-02,-0.013113
86580,2024-07-03,0.045732
86580,2024-07-05,-0.019099
86580,2024-07-08,0.018835
86580,2024-07-09,0.024805
86580,2024-07-10,0.026869
86580,2024-07-11,-0.055667
86580,2024-07-12,0.014443
86580,2024-07-15,-0.006190
86580,2024-07-16,-0.016194
86580,2024-07-17,-0.066239
86580,2024-07-18,0.026273
86580,2024-07-19,-0.026096
86580,2024-07-22,0.047571
86580,2024-07-23,-0.007690
86580,2024-07-24,-0.068032
86580,2024-07-25,-0.017243
86580,2024-07-26,0.006947
86580,2024-07-29,-0.013002
86580,2024-07-30,-0.070436
86580,2024-07-31,0.128121
86580,2024-08-01,-0.066741
86580,2024-08-02,-0.017764
86580,2024-08-05,-0.063578
86580,2024-08-06,0.037830
86580,2024-08-07,-0.051223
86580,2024-08-08,0.061268
86580,2024-08-09,-0.002096
86580,2024-08-12,0.040764
86580,2024-08-13,0.065309
86580,2024-08-14,0.016704
86580,2024-08-15,0.040481
86580,2024-08-16,0.014000
86580,2024-08-19,0.043506
86580,2024-08-20,-0.021154
86580,2024-08-21,0.009823
86580,2024-08-22,-0.037043
86580,2024-08-23,0.045499
86580,2024-08-26,-0.022494
86580,2024-08-27,0.014550
86580,2024-08-28,-0.020967
86580,2024-08-29,-0.063848
86580,2024-08-30,0.015137
86580,2024-09-03,-0.095250
86580,2024-09-04,-0.016574
86580,2024-09-05,0.009415
86580,2024-09-06,-0.040854
86580,2024-09-09,0.035398
86580,2024-09-10,0.015309
86580,2024-09-11,0.081499
86580,2024-09-12,0.019160
86580,2024-09-13,-0.000336
86580,2024-09-16,-0.019479
86580,2024-09-17,-0.010190
86580,2024-09-18,-0.019206
86580,2024-09-19,0.039693
86580,2024-09-20,-0.015865
86580,2024-09-23,0.002241
86580,2024-09-24,0.039653
86580,2024-09-25,0.021842
86580,2024-09-26,0.004291
86580,2024-09-27,-0.021283
86580,2024-09-30,0.000329
86580,2024-10-01,-0.036561
86580,2024-10-02,0.015812
86580,2024-10-03,0.033656
86580,2024-10-04,0.016850
86580,2024-10-07,0.022414
86580,2024-10-08,0.040479
86580,2024-10-09,-0.001806
86580,2024-10-10,0.016283
86580,2024-10-11,-0.000074
86580,2024-10-14,0.024258
86580,2024-10-15,-0.046860
86580,2024-10-16,0.031307
86580,2024-10-17,0.008915
86580,2024-10-18,0.007814
86580,2024-10-21,0.041377
86580,2024-10-22,-0.000835
86580,2024-10-23,-0.028066
86580,2024-10-24,0.006091
86580,2024-10-25,0.008048
86580,2024-10-28,-0.007206
86580,2024-10-29,0.005195
86580,2024-10-30,-0.013557
86580,2024-10-31,-0.047189
86580,2024-11-01,0.019886
86580,2024-11-04,0.004801
86580,2024-11-05,0.028372
86580,2024-11-06,0.040740
86580,2024-11-07,0.022457
86580,2024-11-08,-0.008396
86580,2024-11-11,-0.016054
86580,2024-11-12,0.020859
86580,2024-11-13,-0.013622
86580,2024-11-14,0.003350
86580,2024-11-15,-0.032570
86580,2024-11-18,-0.012889
86580,2024-11-19,0.048948
86580,2024-11-20,-0.007618
86580,2024-11-21,0.005346
86580,2024-11-22,-0.032181
86580,2024-11-25,-0.041775
86580,2024-11-26,0.006617
86580,2024-11-27,-0.011540
86580,2024-11-29,0.021501
86580,2024-12-02,0.002749
86580,2024-12-03,0.011758
86580,2024-12-04,0.034793
86580,2024-12-05,-0.000482
86580,2024-12-06,-0.018061
86580,2024-12-09,-0.025484
86580,2024-12-10,-0.026943
86580,2024-12-11,0.031391
86580,2024-12-12,-0.014141
86580,2024-12-13,-0.022499
86580,2024-12-16,-0.016760
86580,2024-12-17,-0.012197
86580,2024-12-18,-0.011351
86580,2024-12-19,0.013730
86580,2024-12-20,0.030762
86580,2024-12-23,0.036897
86580,2024-12-24,0.003938
86580,2024-12-26,-0.002068
86580,2024-12-27,-0.020868
86580,2024-12-30,0.003503
86580,2024-12-31,-0.023275
87033,2019-01-02,-0.005595
87033,2019-01-03,-0.011008
87033,2019-01-04,0.029186
87033,2019-01-07,-0.013458
87033,2019-01-08,0.002680
87033,2019-01-09,0.006803
87033,2019-01-10,0.002172
87033,2019-01-11,-0.002649
87033,2019-01-14,-0.010623
87033,2019-01-15,0.005857
87033,2019-01-16,0.007763
87033,2019-01-17,-0.001204
87033,2019-01-18,0.010364
87033,2019-01-22,-0.012882
87033,2019-01-23,0.006283
87033,2019-01-24,-0.005524
87033,2019-01-25,0.010867
87033,2019-01-28,-0.005733
87033,2019-01-29,0.011052
87033,2019-01-30,0.009506
87033,2019-01-31,-0.008239
87033,2019-02-01,-0.009969
87033,2019-02-04,0.006234
87033,2019-02-05,0.008816
87033,2019-02-06,-0.005668
87033,2019-02-07,-0.006651
87033,2019-02-08,-0.001674
87033,2019-02-11,-0.001677
87033,2019-02-12,0.010077
87033,2019-02-13,0.005463
87033,2019-02-14,0.000945
87033,2019-02-15,0.010149
87033,2019-02-19,-0.029907
87033,2019-02-20,0.014692
87033,2019-02-21,-0.006409
87033,2019-02-22,-0.002450
87033,2019-02-25,-0.002948
87033,2019-02-26,0.004188
87033,2019-02-27,0.009078
87033,2019-02-28,-0.007294
87033,2019-03-01,-0.005388
87033,2019-03-04,0.001724
87033,2019-03-05,0.007866
87033,2019-03-06,-0.000732
87033,2019-03-07,-0.002441
87033,2019-03-08,0.000000
87033,2019-03-11,0.003425
87033,2019-03-12,0.001463
87033,2019-03-13,0.001217
87033,2019-03-14,0.000486
87033,2019-03-15,0.006563
87033,2019-03-18,0.002898
87033,2019-03-19,-0.003612
87033,2019-03-20,-0.004108
87033,2019-03-21,-0.003397
87033,2019-03-22,-0.015827
87033,2019-03-25,0.000247
87033,2019-03-26,0.003710
87033,2019-03-27,0.001725
87033,2019-03-28,-0.003444
87033,2019-03-29,0.001728
87033,2019-04-01,0.029078
87033,2019-04-02,0.009339
87033,2019-04-03,0.009490
87033,2019-04-04,-0.005875
87033,2019-04-05,0.004255
87033,2019-04-08,0.001883
87033,2019-04-09,0.001645
87033,2019-04-10,-0.002111
87033,2019-04-11,0.001175
87033,2019-04-12,0.010566
87033,2019-04-15,-0.003485
87033,2019-04-16,0.010259
87033,2019-04-17,0.003000
87033,2019-04-18,-0.004832
87033,2019-04-22,-0.000694
87033,2019-04-23,-0.001620
87033,2019-04-24,-0.007416
87033,2019-04-25,-0.001634
87033,2019-04-26,0.007250
87033,2019-04-29,0.005340
87033,2019-04-30,0.006236
87033,2019-05-01,-0.008492
87033,2019-05-02,0.006250
87033,2019-05-03,0.028295
87033,2019-05-06,-0.020358
87033,2019-05-07,-0.014615
87033,2019-05-08,-0.007184
87033,2019-05-09,-0.001401
87033,2019-05-10,0.001870
87033,2019-05-13,-0.018432
87033,2019-05-14,0.001902
87033,2019-05-15,0.009727
87033,2019-05-16,0.003994
87033,2019-05-17,-0.014681
87033,2019-05-20,-0.004566
87033,2019-05-21,0.006277
87033,2019-05-22,0.000480
87033,2019-05-23,0.002638
87033,2019-05-24,0.004544
87033,2019-05-28,-0.010476
87033,2019-05-29,0.000000
87033,2019-05-30,-0.006497
87033,2019-05-31,-0.012594
87033,2019-06-03,0.001717
87033,2019-06-04,0.008570
87033,2019-06-05,-0.001214
87033,2019-06-06,0.000972
87033,2019-06-07,0.006799
87033,2019-06-10,0.004342
87033,2019-06-11,0.002642
87033,2019-06-12,-0.012695
87033,2019-06-13,-0.004124
87033,2019-06-14,-0.007065
87033,2019-06-17,-0.002944
87033,2019-06-18,0.014764
87033,2019-06-19,0.004365
87033,2019-06-20,0.005553
87033,2019-06-21,-0.013205
87033,2019-06-24,-0.000973
87033,2019-06-25,-0.001948
87033,2019-06-26,0.004392
87033,2019-06-27,0.006074
87033,2019-06-28,0.007969
87033,2019-07-01,0.003114
87033,2019-07-02,0.005016
87033,2019-07-03,0.000475
87033,2019-07-05,-0.000475
87033,2019-07-08,-0.006416
87033,2019-07-09,0.000718
87033,2019-07-10,-0.004541
87033,2019-07-11,0.001200
87033,2019-07-12,-0.001679
87033,2019-07-15,0.001681
87033,2019-07-16,-0.004796
87033,2019-07-17,-0.006506
87033,2019-07-18,0.004851
87033,2019-07-19,-0.002172
87033,2019-07-22,0.002177
87033,2019-07-23,0.005310
87033,2019-07-24,-0.013445
87033,2019-07-25,-0.004381
87033,2019-07-26,0.003422
87033,2019-07-29,-0.010962
87033,2019-07-30,-0.005172
87033,2019-07-31,-0.005694
87033,2019-08-01,-0.010956
87033,2019-08-02,-0.009063
87033,2019-08-05,-0.034807
87033,2019-08-06,0.008686
87033,2019-08-07,-0.001305
87033,2019-08-08,0.002090
87033,2019-08-09,-0.014863
87033,2019-08-12,-0.026204
87033,2019-08-13,0.005980
87033,2019-08-14,-0.027290
87033,2019-08-15,0.003889
87033,2019-08-16,0.013468
87033,2019-08-19,0.012182
87033,2019-08-20,-0.010667
87033,2019-08-21,0.002488
87033,2019-08-22,-0.001655
87033,2019-08-23,-0.015746
87033,2019-08-26,-0.000842
87033,2019-08-27,-0.001124
87033,2019-08-28,-0.000844
87033,2019-08-29,0.012102
87033,2019-08-30,-0.001668
87033,2019-09-03,-0.000557
87033,2019-09-04,0.023411
87033,2019-09-05,0.002179
87033,2019-09-06,0.002717
87033,2019-09-09,0.014905
87033,2019-09-10,0.017890
87033,2019-09-11,0.012592
87033,2019-09-12,0.003627
87033,2019-09-13,0.010325
87033,2019-09-16,-0.019162
87033,2019-09-17,-0.002344
87033,2019-09-18,-0.002611
87033,2019-09-19,0.000785
87033,2019-09-20,-0.001831
87033,2019-09-23,-0.001310
87033,2019-09-24,-0.005248
87033,2019-09-25,0.001846
87033,2019-09-26,0.003160
87033,2019-09-27,0.001050
87033,2019-09-30,0.003409
87033,2019-10-01,-0.010713
87033,2019-10-02,-0.019282
87033,2019-10-03,0.005925
87033,2019-10-04,-0.003748
87033,2019-10-07,-0.001344
87033,2019-10-08,-0.012917
87033,2019-10-09,0.006816
87033,2019-10-10,0.012727
87033,2019-10-11,0.035230
87033,2019-10-14,0.001047
87033,2019-10-15,0.009414
87033,2019-10-16,0.001554
87033,2019-10-17,0.005432
87033,2019-10-18,-0.003602
87033,2019-10-21,0.010844
87033,2019-10-22,0.001533
87033,2019-10-23,0.003826
87033,2019-10-24,0.002541
87033,2019-10-25,0.001521
87033,2019-10-28,-0.036184
87033,2019-10-29,-0.003150
87033,2019-10-30,-0.001053
87033,2019-10-31,-0.003691
87033,2019-11-01,0.007409
87033,2019-11-04,0.011820
87033,2019-11-05,-0.002336
87033,2019-11-06,0.001821
87033,2019-11-07,-0.001558
87033,2019-11-08,-0.005203
87033,2019-11-11,-0.013860
87033,2019-11-12,-0.000796
87033,2019-11-13,-0.020701
87033,2019-11-14,-0.002439
87033,2019-11-15,0.005433
87033,2019-11-18,0.006215
87033,2019-11-19,0.005370
87033,2019-11-20,-0.009081
87033,2019-11-21,-0.007008
87033,2019-11-22,0.009501
87033,2019-11-25,0.010756
87033,2019-11-26,-0.001596
87033,2019-11-27,0.002398
87033,2019-11-29,-0.009569
87033,2019-12-02,-0.012077
87033,2019-12-03,-0.013040
87033,2019-12-04,0.003854
87033,2019-12-05,-0.002742
87033,2019-12-06,0.013748
87033,2019-12-09,-0.001085
87033,2019-12-10,-0.003258
87033,2019-12-11,0.012258
87033,2019-12-12,0.020721
87033,2019-12-13,0.013182
87033,2019-12-16,0.012750
87033,2019-12-17,-0.000257
87033,2019-12-18,0.003084
87033,2019-12-19,-0.003843
87033,2019-12-20,0.000257
87033,2019-12-23,-0.002829
87033,2019-12-24,-0.002321
87033,2019-12-26,0.005945
87033,2019-12-27,0.002056
87033,2019-12-30,-0.000513
87033,2019-12-31,0.002822
87033,2020-01-02,0.007163
87033,2020-01-03,-0.015494
87033,2020-01-06,-0.003354
87033,2020-01-07,-0.007507
87033,2020-01-08,-0.002347
87033,2020-01-09,0.006536
87033,2020-01-10,-0.009351
87033,2020-01-13,0.009963
87033,2020-01-14,-0.003634
87033,2020-01-15,-0.000782
87033,2020-01-16,0.007040
87033,2020-01-17,0.003884
87033,2020-01-21,-0.021666
87033,2020-01-22,0.003691
87033,2020-01-23,-0.009194
87033,2020-01-24,-0.005302
87033,2020-01-27,-0.026919
87033,2020-01-28,0.006026
87033,2020-01-29,-0.000817
87033,2020-01-30,0.009264
87033,2020-01-31,-0.020248
87033,2020-02-03,-0.006338
87033,2020-02-04,0.013311
87033,2020-02-05,0.012042
87033,2020-02-06,0.003245
87033,2020-02-07,0.005391
87033,2020-02-10,0.003753
87033,2020-02-11,0.021635
87033,2020-02-12,0.009150
87033,2020-02-13,-0.010104
87033,2020-02-14,-0.007066
87033,2020-02-18,-0.055878
87033,2020-02-19,0.011446
87033,2020-02-20,-0.001656
87033,2020-02-21,0.008018
87033,2020-02-24,-0.026330
87033,2020-02-25,-0.019155
87033,2020-02-26,0.024411
87033,2020-02-27,-0.022428
87033,2020-02-28,-0.007392
87033,2020-03-02,0.005958
87033,2020-03-03,-0.035535
87033,2020-03-04,0.020264
87033,2020-03-05,-0.015047
87033,2020-03-06,-0.014360
87033,2020-03-09,-0.056107
87033,2020-03-10,0.040066
87033,2020-03-11,-0.023997
87033,2020-03-12,-0.076351
87033,2020-03-13,0.047285
87033,2020-03-16,-0.058863
87033,2020-03-17,0.055437
87033,2020-03-18,-0.037037
87033,2020-03-19,0.016783
87033,2020-03-20,-0.009285
87033,2020-03-23,-0.023603
87033,2020-03-24,0.051902
87033,2020-03-25,0.003717
87033,2020-03-26,0.014478
87033,2020-03-27,-0.041819
87033,2020-03-30,-0.000346
87033,2020-03-31,-0.029453
87033,2020-04-01,-0.102463
87033,2020-04-02,-0.024264
87033,2020-04-03,-0.008153
87033,2020-04-06,0.045212
87033,2020-04-07,0.006685
87033,2020-04-08,0.016016
87033,2020-04-09,0.028835
87033,2020-04-13,-0.011958
87033,2020-04-14,0.015507
87033,2020-04-15,-0.052142
87033,2020-04-16,-0.007466
87033,2020-04-17,0.027712
87033,2020-04-20,-0.016949
87033,2020-04-21,-0.032915
87033,2020-04-22,0.011750
87033,2020-04-23,0.001602
87033,2020-04-24,-0.001200
87033,2020-04-27,0.033627
87033,2020-04-28,0.002324
87033,2020-04-29,0.027048
87033,2020-04-30,-0.031979
87033,2020-05-01,-0.017489
87033,2020-05-04,-0.020570
87033,2020-05-05,0.005250
87033,2020-05-06,-0.002812
87033,2020-05-07,0.015713
87033,2020-05-08,0.016660
87033,2020-05-11,-0.005462
87033,2020-05-12,-0.018046
87033,2020-05-13,-0.013184
87033,2020-05-14,-0.006478
87033,2020-05-15,-0.008557
87033,2020-05-18,0.038224
87033,2020-05-19,-0.014252
87033,2020-05-20,0.009237
87033,2020-05-21,-0.029049
87033,2020-05-22,-0.058607
87033,2020-05-26,0.036569
87033,2020-05-27,0.015120
87033,2020-05-28,-0.023997
87033,2020-05-29,-0.022891
87033,2020-06-01,0.033406
87033,2020-06-02,0.013854
87033,2020-06-03,0.045963
87033,2020-06-04,-0.004355
87033,2020-06-05,0.055666
87033,2020-06-08,0.004520
87033,2020-06-09,-0.034496
87033,2020-06-10,-0.017864
87033,2020-06-11,-0.069988
87033,2020-06-12,0.019558
87033,2020-06-15,-0.006672
87033,2020-06-16,0.013434
87033,2020-06-17,-0.009528
87033,2020-06-18,-0.008783
87033,2020-06-19,0.015190
87033,2020-06-22,-0.015794
87033,2020-06-23,0.019426
87033,2020-06-24,-0.025683
87033,2020-06-25,0.022959
87033,2020-06-26,-0.029094
87033,2020-06-29,0.009846
87033,2020-06-30,-0.011022
87033,2020-07-01,-0.005572
87033,2020-07-02,0.045690
87033,2020-07-06,0.056884
87033,2020-07-07,-0.040562
87033,2020-07-08,-0.020732
87033,2020-07-09,-0.023661
87033,2020-07-10,0.015306
87033,2020-07-13,0.000419
87033,2020-07-14,0.002512
87033,2020-07-15,0.013361
87033,2020-07-16,-0.006592
87033,2020-07-17,-0.020738
87033,2020-07-20,0.000847
87033,2020-07-21,0.022429
87033,2020-07-22,-0.024834
87033,2020-07-23,-0.008913
87033,2020-07-24,-0.004711
87033,2020-07-27,-0.024527
87033,2020-07-28,0.003529
87033,2020-07-29,0.036044
87033,2020-07-30,-0.034366
87033,2020-07-31,-0.004833
87033,2020-08-03,-0.047241
87033,2020-08-04,0.015292
87033,2020-08-05,-0.004108
87033,2020-08-06,-0.020165
87033,2020-08-07,-0.001871
87033,2020-08-10,0.016401
87033,2020-08-11,0.036883
87033,2020-08-12,0.028012
87033,2020-08-13,-0.033737
87033,2020-08-14,-0.002686
87033,2020-08-17,-0.003591
87033,2020-08-18,-0.013964
87033,2020-08-19,0.002741
87033,2020-08-20,-0.010478
87033,2020-08-21,-0.003683
87033,2020-08-24,0.028189
87033,2020-08-25,-0.008539
87033,2020-08-26,-0.010879
87033,2020-08-27,-0.007791
87033,2020-08-28,0.018014
87033,2020-08-31,-0.018603
87033,2020-09-01,-0.018030
87033,2020-09-02,0.008945
87033,2020-09-03,-0.017266
87033,2020-09-04,0.014720
87033,2020-09-08,-0.023397
87033,2020-09-09,0.016291
87033,2020-09-10,-0.023574
87033,2020-09-11,-0.001931
87033,2020-09-14,-0.001451
87033,2020-09-15,0.003391
87033,2020-09-16,-0.015451
87033,2020-09-17,-0.012261
87033,2020-09-18,-0.020357
87033,2020-09-21,-0.055246
87033,2020-09-22,-0.015558
87033,2020-09-23,0.003815
87033,2020-09-24,-0.001629
87033,2020-09-25,-0.015226
87033,2020-09-28,0.102153
87033,2020-09-29,-0.028056
87033,2020-09-30,0.009278
87033,2020-10-01,-0.003575
87033,2020-10-02,0.018452
87033,2020-10-05,0.004529
87033,2020-10-06,0.001503
87033,2020-10-07,0.019010
87033,2020-10-08,-0.002455
87033,2020-10-09,-0.009350
87033,2020-10-12,0.005961
87033,2020-10-13,-0.023704
87033,2020-10-14,-0.027314
87033,2020-10-15,0.008840
87033,2020-10-16,0.015979
87033,2020-10-19,0.006596
87033,2020-10-20,0.003528
87033,2020-10-21,-0.001507
87033,2020-10-22,0.014588
87033,2020-10-23,0.035201
87033,2020-10-26,-0.007184
87033,2020-10-27,0.038109
87033,2020-10-28,-0.046933
87033,2020-10-29,0.031204
87033,2020-10-30,-0.008038
87033,2020-11-02,0.020496
87033,2020-11-03,0.052779
87033,2020-11-04,-0.047471
87033,2020-11-05,0.025617
87033,2020-11-06,0.011807
87033,2020-11-09,0.103680
87033,2020-11-10,-0.005287
87033,2020-11-11,0.034751
87033,2020-11-12,-0.041486
87033,2020-11-13,0.011129
87033,2020-11-16,0.038728
87033,2020-11-17,-0.022370
87033,2020-11-18,0.013248
87033,2020-11-19,0.005547
87033,2020-11-20,-0.004334
87033,2020-11-23,0.013455
87033,2020-11-24,0.041000
87033,2020-11-25,0.003376
87033,2020-11-27,0.005234
87033,2020-11-30,-0.037189
